id,listing_id,date,reviewer_id,comments
21085006,1205666,10/11/2014,20726330,Lovely home and family.  They were very helpful and Shamus is cute as a button.
21319350,1205666,10/14/2014,22196921,"Two thumbs up! Sean and his family offer a clean, safe, peaceful, welcoming, friendly, easygoing lodging experience within their lovely home. I would stay here again in heartbeat"
21386312,1205666,10/16/2014,6064281,Sean and his family were the perfect hosts. Had a short but lovely time in Seattle thanks to them!
22184227,1205666,11/1/2014,9280558,"The hosts are very friendly and welcoming.  Easy bus connection to downtown.  The accommodations were exactly as described.
"
22536087,1205666,11/9/2014,16154425,This was absolutely the best place I could have chosen for my trip to Seattle. Such an amazing deal for everything you get!! They were the nicest hosts and I had a wonderful visit. I highly recommend! 
23791553,1205666,12/10/2014,23585985,Great place with a lovely family! A perfect place for visiting downtown and surrounding areas.
23899742,1205666,12/14/2014,23220873,"My host family made me feel most welcome.  From the moment I walked in the door, I felt at  home.  Sean and his wife are so gracious, kind, and incredibly easy to be around.  Their son, Seamus, is a delightful little boy.  By the time I left, I felt like family.  They had the bedroom beautifully decorated with all the amenities I needed; a cozy, warm bed, desk, comfy chair, and plenty of room for my clothing and belongings.  Chocolate, water and a snack were also awaiting me in the room. The bathroom was equally as lovely with space for my things, shampoo and conditioner and hair dryer.  The front sitting room with the beautifully decorated Christmas tree was very welcoming. They were extremely generous with sharing their space in the refrigerator, and the coffee in the morning was delicious.  "
24288314,1205666,12/24/2014,24975618,The house was verry clean and neat. You really feel safe in the whole area where the house is located. One of the good thing about the house is the 10 min walking to Alki beach. 
24352975,1205666,12/27/2014,14814344,"I highly recommend staying at Sean's home.  The bedroom and bathroom is located on the second floor .  The rooms are very lovely, comfortable and clean.  Sean's Airbnb description is accurate.  The neighborhood is safe and quiet. An added bonus is that Lincoln Park is only a block away and it is a great place to jog or walk through."
24701238,1205666,1/2/2015,14814344,This is our second time staying at Sean's beautiful home which should tell you how much we enjoyed our stay.  The bedroom and bathroom are very comfortable and clean.  Sean is a gracious host. 
26800686,1205666,2/19/2015,17224064,"I have come to rely on Sean's hospitality for my business trips to Seattle. He is both professional and accommodating, and his home is always well-kept."
28154255,1205666,3/18/2015,21699218,Comfy....clean..quiet..very nice..thankyu!
28317663,1205666,3/22/2015,27599894,This was our first airbnb experience. The accommodations were spotless and Sean and Carla made us feel right at home. We will be back. 
28629400,1205666,3/27/2015,24975618,Very clean and neat house. The location is just great and very comfy neighborhood 
28683571,1205666,3/28/2015,17254193,"Beautiful house, neat room and warm welcome in Sean's place. West Seattle is really convenient for both airport and downtown Seattle. It is really a nice stay here!"
28960323,1205666,4/1/2015,29575905,"The hosts were lovely and very accommodating to our needs. The house and room were fabulous! Even little chocolates! One problem was the thermostat in the room didn't seem to be working so it got rather warm in the room, but otherwise it was a great experience. Thank you!"
29344606,1205666,4/6/2015,3218183,This is a gem of a place to stay. A gem. My wife and I were warmly welcomed and made to feel very much at home right from the front door. Everything about Sean and Karla's home is comforting and it's as clean and tidy and any home ever needs to be. Especially appreciated were the reading lamps provided on each side of the bed. Their neighborhood is simply wonderful for walking and exploring and feels very safe and it's remarkably quiet for being in the city. We will definitely want to stay with them again when in Seattle. The listing and other reviews are spot-on accurate.
30353127,1205666,4/20/2015,12937888,"Sean, Karla, and their son Seamus were wonderful to stay with. We felt very comfortable and welcome in their home and appreciated that they were so explicit about inviting us to spend time in shared spaces and eat their food. 

The room was even more comfortable than we expected. They are across the street from a large and really nice park. This was a wonderful and unexpected amenity for us, especially with our doggie in tow! "
30655222,1205666,4/25/2015,31675968,Sean has been an excellent host.  His home is beautiful and well-kept and the bedroom is extremely comfortable.  My boyfriend and I had a wonderful time there and we'd definitely recommend it.
31588686,1205666,5/7/2015,1986389,"Sean and his family are very nice people. Their house is fantastic, quiet and confortable. The neighborhood is gorgeous.  It was great walking around Alki beach and having dinner (twice) at ""la rustica"", one of our best restaurant ever. (try the lemon pizza!)"
